iter	Passed	Remaining
3216	89069	187801
3217	89098	187776
3218	89125	187747
3219	89152	187719
3220	89180	187692
3221	89208	187663
3222	89235	187636
3223	89266	187614
3224	89293	187584
3225	89319	187555
3226	89346	187526
3227	89374	187499
3228	89402	187471
3229	89430	187444
3230	89458	187417
3231	89486	187391
3232	89514	187363
3233	89541	187334
3234	89568	187305
3235	89595	187275
3236	89623	187248
3237	89651	187221
3238	89678	187193
3239	89706	187165
3240	89734	187138
3241	89761	187109
3242	89788	187080
3243	89816	187052
3244	89843	187024
3245	89871	186996
3246	89898	186967
3247	89925	186939
3248	89954	186913
3249	89981	186885
3250	90009	186857
3251	90038	186832
3252	90066	186805
3253	90094	186779
3254	90122	186751
3255	90150	186723
3256	90177	186695
3257	90204	186666
3258	90232	186638
3259	90259	186610
3260	90286	186580
3261	90314	186553
3262	90341	186525
3263	90368	186496
3264	90395	186467
3265	90424	186441
3266	90451	186412
3267	90479	186385
3268	90506	186356
3269	90534	186329
3270	90561	186301
3271	90590	186274
3272	90617	186247
3273	90646	186220
3274	90673	186192
3275	90700	186164
3276	90728	186135
3277	90755	186107
3278	90783	186080
3279	90810	186051
3280	90838	186024
3281	90866	185997
3282	90893	185968
3283	90920	185938
3284	90948	185910
3285	90976	185884
3286	91004	185856
3287	91031	185829
3288	91058	185800
3289	91086	185772
3290	91114	185744
3291	91141	185716
3292	91172	185695
3293	91199	185666
3294	91227	185639
3295	91255	185611
3296	91282	185583
3297	91311	185558
3298	91343	185537
3299	91373	185516
3300	91401	185489
3301	91429	185461
3302	91456	185433
3303	91484	185406
3304	91512	185378
3305	91538	185348
3306	91566	185319
3307	91594	185292
3308	91621	185264
3309	91648	185235
3310	91676	185208
3311	91703	185179
3312	91732	185153
3313	91758	185123
3314	91786	185095
3315	91813	185067
3316	91842	185040
3317	91870	185013
3318	91897	184985
3319	91924	184956
3320	91953	184931
3321	91981	184904
3322	92009	184878
3323	92037	184850
3324	92065	184823
3325	92093	184795
3326	92120	184767
3327	92148	184740
3328	92176	184712
3329	92203	184683
3330	92230	184655
3331	92258	184626
3332	92284	184597
3333	92312	184568
3334	92341	184544
3335	92367	184514
3336	92395	184486
3337	92422	184457
3338	92450	184430
3339	92478	184404
3340	92506	184376
3341	92534	184348
3342	92561	184320
3343	92590	184295
3344	92618	184267
3345	92645	184239
3346	92674	184213
3347	92701	184184
3348	92728	184155
3349	92755	184127
3350	92782	184098
3351	92811	184072
3352	92839	184045
3353	92867	184018
3354	92895	183991
3355	92923	183964
3356	92951	183937
3357	92979	183909
3358	93006	183881
3359	93034	183853
3360	93062	183826
3361	93090	183798
3362	93117	183771
3363	93145	183743
3364	93173	183715
3365	93200	183687
3366	93227	183658
3367	93255	183630
3368	93283	183603
3369	93310	183575
3370	93339	183549
3371	93366	183521
3372	93393	183492
3373	93421	183464
3374	93448	183436
3375	93475	183407
3376	93504	183382
3377	93532	183354
3378	93560	183327
3379	93587	183298
3380	93614	183269
3381	93641	183240
3382	93669	183212
3383	93695	183183
3384	93722	183153
3385	93749	183124
3386	93777	183096
3387	93805	183069
3388	93832	183040
3389	93859	183011
3390	93886	182984
3391	93914	182956
3392	93942	182928
3393	93969	182900
3394	93996	182871
3395	94024	182843
3396	94051	182814
3397	94079	182787
3398	94106	182758
3399	94133	182729
3400	94159	182699
3401	94187	182670
3402	94214	182643
3403	94242	182615
3404	94270	182587
3405	94296	182558
3406	94324	182529
3407	94351	182501
3408	94379	182473
3409	94406	182445
3410	94434	182418
3411	94462	182390
3412	94490	182363
3413	94517	182336
3414	94544	182306
3415	94572	182278
3416	94599	182250
3417	94627	182222
3418	94655	182195
3419	94683	182167
3420	94709	182138
3421	94737	182110
3422	94764	182081
3423	94790	182051
3424	94819	182025
3425	94847	181997
3426	94874	181970
3427	94902	181941
3428	94929	181913
3429	94957	181886
3430	94985	181858
3431	95013	181832
3432	95041	181804
3433	95067	181775
3434	95094	181745
3435	95122	181718
3436	95149	181689
3437	95177	181662
3438	95205	181634
3439	95233	181608
3440	95260	181579
3441	95288	181551
3442	95316	181524
3443	95343	181495
3444	95371	181469
3445	95398	181440
3446	95426	181413
3447	95453	181384
3448	95481	181356
3449	95508	181328
3450	95536	181300
3451	95564	181272
3452	95591	181244
3453	95619	181217
3454	95646	181188
3455	95673	181159
3456	95700	181131
3457	95728	181102
3458	95755	181075
3459	95783	181047
3460	95810	181019
3461	95837	180989
3462	95865	180962
3463	95892	180934
3464	95920	180906
3465	95949	180881
3466	95976	180852
3467	96003	180823
3468	96030	180794
3469	96058	180766
3470	96084	180737
3471	96112	180709
3472	96140	180682
3473	96168	180654
3474	96196	180627
3475	96224	180600
3476	96251	180571
3477	96278	180543
3478	96305	180514
3479	96333	180487
3480	96361	180459
3481	96389	180432
3482	96416	180403
3483	96443	180374
3484	96470	180345
3485	96497	180317
3486	96524	180288
3487	96551	180259
3488	96579	180231
3489	96606	180202
3490	96634	180175
3491	96662	180148
3492	96689	180120
3493	96716	180090
3494	96743	180061
3495	96770	180032
3496	96797	180004
3497	96827	179980
3498	96856	179954
3499	96884	179927
3500	96911	179899
3501	96939	179872
3502	96967	179845
3503	96995	179818
3504	97023	179790
3505	97050	179762
3506	97077	179733
3507	97105	179706
3508	97133	179678
3509	97160	179650
3510	97187	179621
3511	97215	179593
3512	97241	179564
3513	97269	179536
3514	97297	179509
3515	97326	179483
3516	97353	179455
3517	97381	179427
3518	97408	179398
3519	97435	179370
3520	97462	179341
3521	97490	179313
3522	97517	179284
3523	97544	179255
3524	97570	179225
3525	97598	179197
3526	97626	179170
3527	97653	179142
3528	97680	179113
3529	97707	179084
3530	97735	179056
3531	97761	179027
3532	97788	178998
3533	97816	178971
3534	97844	178943
3535	97872	178916
3536	97899	178888
3537	97927	178860
3538	97955	178833
3539	97983	178806
3540	98010	178777
3541	98037	178748
3542	98065	178721
3543	98093	178693
3544	98120	178664
3545	98147	178636
3546	98174	178608
3547	98202	178580
3548	98230	178553
3549	98258	178526
3550	98286	178499
3551	98314	178471
3552	98342	178443
3553	98369	178415
3554	98396	178387
3555	98423	178358
3556	98450	178328
3557	98477	178300
3558	98504	178271
3559	98531	178243
3560	98560	178216
3561	98587	178188
3562	98615	178161
3563	98642	178131
3564	98670	178104
3565	98697	178076
3566	98725	178048
3567	98752	178020
3568	98778	177990
3569	98805	177960
3570	98833	177932
3571	98860	177905
3572	98888	177876
3573	98916	177849
3574	98943	177822
3575	98970	177793
3576	98998	177766
3577	99026	177739
3578	99054	177711
3579	99082	177684
3580	99109	177655
3581	99136	177626
3582	99164	177599
3583	99192	177571
3584	99219	177542
3585	99246	177514
3586	99273	177485
3587	99300	177455
3588	99327	177427
3589	99355	177400
3590	99383	177373
3591	99411	177346
3592	99438	177317
3593	99466	177290
3594	99494	177262
3595	99521	177233
3596	99548	177205
3597	99575	177177
3598	99604	177150
3599	99631	177122
3600	99658	177093
3601	99685	177065
3602	99713	177037
3603	99740	177008
3604	99768	176981
3605	99795	176953
3606	99823	176925
3607	99850	176896
3608	99876	176866
3609	99904	176838
3610	99932	176811
3611	99960	176785
3612	99987	176756
3613	100025	176747
3614	100053	176719
3615	100080	176690
3616	100107	176662
3617	100135	176634
3618	100162	176605
3619	100189	176577
3620	100216	176549
3621	100243	176518
3622	100270	176491
3623	100297	176461
3624	100323	176431
3625	100351	176403
3626	100378	176374
3627	100407	176348
3628	100435	176321
3629	100463	176295
3630	100490	176266
3631	100517	176237
3632	100544	176209
3633	100572	176181
3634	100599	176153
3635	100629	176130
3636	100660	176107
3637	100688	176080
3638	100715	176052
3639	100743	176024
3640	100771	175996
3641	100799	175969
3642	100827	175942
3643	100854	175914
3644	100881	175884
3645	100909	175857
3646	100935	175827
3647	100963	175800
3648	100990	175772
3649	101018	175744
3650	101045	175715
3651	101072	175686
3652	101099	175658
3653	101127	175630
3654	101155	175603
3655	101183	175577
3656	101213	175553
3657	101241	175525
3658	101271	175502
3659	101302	175481
3660	101331	175455
3661	101359	175427
3662	101387	175400
3663	101414	175371
3664	101442	175343
3665	101469	175315
3666	101497	175288
3667	101524	175260
3668	101551	175231
3669	101578	175202
3670	101606	175174
3671	101634	175147
3672	101660	175117
3673	101688	175089
3674	101715	175061
3675	101742	175032
3676	101769	175004
3677	101797	174977
3678	101825	174948
3679	101852	174920
3680	101880	174892
3681	101907	174864
3682	101935	174837
3683	101962	174808
3684	101990	174781
3685	102017	174753
3686	102045	174725
3687	102073	174697
3688	102100	174670
3689	102127	174640
3690	102154	174611
3691	102181	174583
3692	102208	174553
3693	102235	174525
3694	102262	174496
3695	102289	174467
3696	102316	174439
3697	102343	174410
3698	102370	174382
3699	102398	174353
3700	102425	174325
3701	102454	174299
3702	102480	174270
3703	102509	174243
3704	102536	174214
3705	102563	174186
3706	102591	174159
3707	102619	174131
3708	102647	174104
3709	102675	174077
3710	102703	174050
3711	102731	174022
3712	102759	173995
3713	102786	173967
3714	102814	173941
3715	102841	173911
3716	102869	173884
3717	102896	173856
3718	102923	173827
3719	102951	173799
3720	102979	173772
3721	103007	173745
3722	103034	173716
3723	103062	173689
3724	103090	173662
3725	103116	173632
3726	103143	173603
3727	103170	173574
3728	103198	173546
3729	103225	173518
3730	103253	173490
3731	103280	173462
3732	103307	173433
3733	103334	173404
3734	103362	173377
3735	103389	173349
3736	103417	173322
3737	103446	173296
3738	103474	173268
3739	103501	173240
3740	103529	173213
3741	103557	173186
3742	103584	173157
3743	103612	173129
3744	103639	173101
3745	103667	173073
3746	103695	173047
3747	103723	173019
3748	103750	172991
3749	103778	172963
3750	103805	172935
3751	103832	172907
3752	103859	172878
3753	103888	172851
3754	103916	172824
3755	103943	172796
3756	103969	172766
3757	103996	172737
3758	104024	172709
3759	104051	172681
3760	104079	172654
3761	104107	172627
3762	104136	172601
3763	104164	172574
3764	104191	172545
3765	104219	172518
3766	104246	172490
3767	104275	172464
3768	104302	172436
3769	104330	172407
3770	104357	172380
3771	104386	172353
3772	104413	172325
3773	104440	172296
3774	104468	172269
3775	104495	172240
3776	104522	172211
3777	104549	172182
3778	104576	172154
3779	104605	172127
3780	104632	172099
3781	104659	172071
3782	104686	172042
3783	104713	172013
3784	104741	171985
3785	104769	171958
3786	104796	171930
3787	104824	171903
3788	104851	171875
3789	104879	171846
3790	104906	171819
3791	104933	171790
3792	104961	171763
3793	104989	171736
3794	105017	171708
3795	105045	171681
3796	105072	171652
3797	105099	171623
3798	105126	171595
3799	105156	171571
3800	105184	171544
3801	105212	171516
3802	105239	171487
3803	105266	171459
3804	105293	171431
3805	105322	171404
3806	105350	171377
3807	105377	171349
3808	105405	171322
3809	105433	171295
3810	105460	171266
3811	105487	171237
3812	105515	171210
3813	105543	171182
3814	105571	171155
3815	105598	171127
3816	105627	171100
3817	105653	171071
3818	105681	171043
3819	105708	171014
3820	105735	170986
3821	105762	170958
3822	105790	170930
3823	105816	170900
3824	105843	170872
3825	105871	170843
3826	105897	170814
3827	105925	170786
3828	105952	170757
3829	105979	170729
3830	106006	170701
3831	106033	170672
3832	106060	170643
3833	106087	170614
3834	106115	170587
3835	106143	170560
3836	106169	170530
3837	106196	170501
3838	106224	170473
3839	106252	170447
3840	106279	170418
3841	106308	170392
3842	106335	170363
3843	106362	170335
3844	106391	170308
3845	106418	170279
3846	106445	170251
3847	106472	170222
3848	106500	170195
3849	106527	170167
3850	106554	170138
3851	106581	170109
3852	106608	170081
3853	106636	170054
3854	106663	170025
3855	106691	169998
3856	106719	169971
3857	106746	169942
3858	106773	169912
3859	106803	169889
3860	106830	169860
3861	106857	169832
3862	106885	169805
3863	106915	169781
3864	106943	169753
3865	106970	169725
3866	106997	169696
3867	107024	169667
3868	107052	169641
3869	107079	169611
3870	107107	169584
3871	107134	169556
3872	107162	169528
3873	107190	169501
3874	107218	169473
3875	107245	169446
3876	107273	169418
3877	107301	169390
3878	107328	169362
3879	107355	169334
3880	107383	169306
3881	107410	169278
3882	107438	169251
3883	107465	169222
3884	107493	169194
3885	107520	169165
3886	107548	169138
3887	107577	169113
3888	107605	169086
3889	107632	169057
3890	107659	169029
3891	107687	169001
3892	107714	168973
3893	107742	168946
3894	107770	168918
3895	107797	168890
3896	107824	168860
3897	107851	168833
3898	107879	168805
3899	107907	168778
3900	107934	168750
3901	107962	168723
3902	107990	168695
3903	108018	168668
3904	108045	168639
3905	108073	168611
3906	108100	168583
3907	108127	168555
3908	108155	168527
3909	108182	168499
3910	108209	168470
3911	108236	168442
3912	108264	168414
3913	108292	168387
3914	108319	168359
3915	108347	168331
3916	108374	168303
3917	108402	168275
3918	108428	168246
3919	108455	168216
3920	108482	168188
3921	108510	168160
3922	108536	168130
3923	108563	168101
3924	108590	168073
3925	108618	168045
3926	108645	168017
3927	108671	167987
3928	108699	167959
3929	108726	167931
3930	108753	167902
3931	108780	167874
3932	108808	167847
3933	108836	167820
3934	108863	167791
3935	108892	167765
3936	108919	167737
3937	108947	167710
3938	108975	167682
3939	109004	167655
3940	109032	167629
3941	109060	167602
3942	109088	167575
3943	109115	167547
3944	109143	167519
3945	109171	167491
3946	109198	167463
3947	109226	167435
3948	109253	167407
3949	109281	167380
3950	109309	167352
3951	109337	167326
3952	109365	167298
3953	109392	167270
3954	109418	167240
3955	109445	167210
3956	109471	167181
3957	109498	167153
3958	109525	167123
3959	109553	167096
3960	109580	167068
3961	109608	167041
3962	109635	167012
3963	109663	166984
3964	109691	166957
3965	109717	166927
3966	109744	166898
3967	109771	166869
3968	109797	166840
3969	109825	166812
3970	109853	166785
3971	109880	166757
3972	109908	166730
3973	109937	166703
3974	109963	166674
3975	109990	166644
3976	110017	166617
3977	110045	166589
3978	110073	166561
3979	110101	166535
3980	110128	166507
3981	110156	166479
3982	110184	166451
3983	110211	166423
3984	110238	166394
3985	110265	166366
3986	110292	166338
3987	110319	166309
3988	110347	166282
3989	110375	166255
3990	110403	166227
3991	110431	166199
3992	110458	166172
3993	110485	166143
3994	110512	166113
3995	110539	166085
3996	110565	166056
3997	110593	166027
3998	110619	165998
3999	110646	165969
4000	110673	165941
4001	110701	165913
4002	110729	165886
4003	110757	165859
4004	110784	165831
4005	110812	165804
4006	110840	165777
4007	110868	165749
4008	110895	165721
4009	110922	165692
4010	110950	165665
4011	110978	165637
4012	111006	165610
4013	111032	165580
4014	111059	165551
4015	111086	165523
4016	111113	165494
4017	111142	165468
4018	111169	165440
4019	111197	165413
4020	111225	165386
4021	111255	165361
4022	111288	165341
4023	111315	165313
4024	111342	165285
4025	111370	165256
4026	111396	165227
4027	111424	165200
4028	111451	165172
4029	111478	165142
4030	111505	165113
4031	111531	165084
4032	111559	165056
4033	111586	165028
4034	111614	165001
4035	111641	164972
4036	111669	164945
4037	111695	164915
4038	111723	164888
4039	111751	164861
4040	111778	164832
4041	111805	164804
4042	111832	164774
4043	111860	164747
4044	111887	164720
4045	111915	164691
4046	111951	164676
4047	111978	164648
4048	112005	164619
4049	112032	164591
4050	112058	164561
4051	112085	164532
4052	112112	164504
4053	112139	164475
4054	112167	164447
4055	112194	164419
4056	112222	164391
4057	112249	164362
4058	112277	164335
4059	112304	164308
4060	112332	164279
4061	112359	164251
4062	112386	164222
4063	112414	164196
4064	112441	164166
4065	112467	164137
4066	112494	164109
4067	112522	164081
4068	112549	164053
4069	112576	164024
4070	112604	163997
4071	112632	163970
4072	112664	163948
4073	112691	163919
4074	112719	163892
4075	112746	163864
4076	112774	163836
4077	112802	163809
4078	112831	163783
4079	112858	163755
4080	112884	163725
4081	112911	163696
4082	112938	163668
4083	112966	163640
4084	112993	163612
4085	113021	163585
4086	113054	163564
4087	113081	163537
4088	113109	163509
4089	113137	163481
4090	113164	163453
4091	113191	163424
4092	113218	163396
4093	113244	163367
4094	113272	163339
4095	113300	163311
4096	113327	163282
4097	113354	163255
4098	113382	163227
4099	113410	163200
4100	113438	163173
4101	113466	163146
4102	113494	163118
4103	113521	163090
4104	113548	163061
4105	113576	163034
4106	113603	163005
4107	113629	162976
4108	113656	162947
4109	113684	162919
4110	113712	162892
4111	113740	162865
4112	113767	162837
4113	113795	162810
4114	113823	162782
4115	113849	162753
4116	113876	162724
4117	113904	162697
4118	113932	162669
4119	113959	162641
4120	113987	162614
4121	114015	162586
4122	114042	162558
4123	114070	162530
4124	114097	162502
4125	114125	162475
4126	114153	162447
4127	114180	162420
4128	114208	162392
4129	114235	162363
4130	114263	162336
4131	114291	162309
4132	114318	162281
4133	114347	162254
4134	114374	162226
4135	114402	162199
4136	114429	162171
4137	114457	162143
4138	114484	162114
4139	114511	162086
4140	114538	162058
4141	114567	162031
4142	114595	162004
4143	114622	161975
4144	114649	161947
4145	114677	161920
4146	114705	161893
4147	114732	161864
4148	114759	161835
4149	114786	161808
4150	114814	161780
4151	114841	161752
4152	114870	161725
4153	114897	161697
4154	114925	161669
4155	114952	161641
4156	114979	161612
4157	115007	161585
4158	115034	161557
4159	115062	161529
4160	115090	161502
4161	115118	161475
4162	115145	161446
4163	115172	161418
4164	115200	161391
4165	115228	161363
4166	115256	161336
4167	115283	161308
4168	115311	161280
4169	115338	161252
4170	115365	161224
4171	115393	161196
4172	115420	161168
4173	115447	161140
4174	115474	161111
4175	115501	161082
4176	115528	161054
4177	115556	161026
4178	115584	160999
4179	115611	160971
4180	115639	160943
4181	115666	160915
4182	115694	160888
4183	115721	160859
4184	115748	160831
4185	115776	160803
4186	115803	160775
4187	115830	160747
4188	115858	160719
4189	115886	160692
4190	115914	160665
4191	115941	160636
4192	115968	160608
4193	115996	160580
4194	116023	160551
4195	116050	160523
4196	116078	160496
4197	116106	160469
4198	116134	160442
4199	116160	160412
4200	116188	160384
4201	116215	160356
4202	116243	160329
4203	116270	160301
4204	116297	160272
4205	116325	160244
4206	116352	160216
4207	116378	160187
4208	116406	160159
4209	116434	160132
4210	116462	160104
4211	116489	160076
4212	116516	160047
4213	116544	160020
4214	116572	159992
4215	116599	159964
4216	116626	159936
4217	116653	159907
4218	116681	159879
4219	116708	159851
4220	116738	159826
4221	116765	159799
4222	116793	159771
4223	116821	159744
4224	116848	159716
4225	116877	159689
4226	116904	159662
4227	116932	159633
4228	116959	159606
4229	116987	159579
4230	117015	159551
4231	117042	159523
4232	117070	159495
4233	117098	159467
4234	117125	159439
4235	117153	159412
4236	117181	159385
4237	117210	159359
4238	117237	159331
4239	117264	159303
4240	117292	159275
4241	117319	159247
4242	117346	159218
4243	117374	159191
4244	117402	159163
4245	117429	159135
4246	117456	159107
4247	117484	159080
4248	117513	159053
4249	117539	159024
4250	117567	158996
4251	117594	158968
4252	117622	158940
4253	117649	158912
4254	117677	158884
4255	117704	158857
4256	117732	158829
4257	117759	158801
4258	117786	158772
4259	117814	158744
4260	117842	158717
4261	117869	158690
4262	117898	158663
4263	117926	158636
4264	117953	158607
4265	117980	158579
4266	118008	158552
4267	118036	158525
4268	118063	158497
4269	118091	158469
4270	118118	158441
4271	118145	158412
4272	118173	158385
4273	118200	158357
4274	118228	158329
4275	118254	158300
4276	118281	158271
4277	118308	158242
4278	118335	158213
4279	118363	158186
4280	118390	158158
4281	118417	158129
4282	118444	158101
4283	118471	158072
4284	118498	158044
4285	118526	158016
4286	118553	157988
4287	118581	157960
4288	118608	157932
4289	118635	157904
4290	118663	157876
4291	118690	157848
4292	118717	157820
4293	118745	157792
4294	118773	157765
4295	118801	157738
4296	118829	157710
4297	118856	157682
4298	118883	157654
4299	118911	157626
4300	118938	157598
4301	118966	157570
4302	118993	157542
4303	119020	157514
4304	119047	157485
4305	119074	157457
4306	119101	157428
4307	119128	157400
4308	119156	157372
4309	119186	157348
4310	119213	157319
4311	119240	157291
4312	119268	157264
4313	119296	157236
4314	119323	157207
4315	119350	157180
4316	119377	157151
4317	119404	157122
4318	119431	157094
4319	119460	157067
4320	119488	157041
4321	119516	157014
4322	119544	156986
4323	119571	156958
4324	119599	156930
4325	119626	156903
4326	119654	156875
4327	119683	156849
4328	119710	156820
4329	119737	156792
4330	119766	156766
4331	119792	156737
4332	119820	156709
4333	119848	156682
4334	119876	156655
4335	119904	156627
4336	119931	156599
4337	119959	156572
4338	119986	156543
4339	120013	156515
4340	120040	156487
4341	120068	156459
4342	120096	156432
4343	120123	156404
4344	120150	156375
4345	120179	156349
4346	120207	156321
4347	120235	156294
4348	120261	156265
4349	120289	156237
4350	120316	156209
4351	120343	156181
4352	120370	156153
4353	120398	156125
4354	120426	156098
4355	120454	156070
4356	120481	156042
4357	120508	156013
4358	120536	155986
4359	120563	155958
4360	120591	155930
4361	120619	155903
4362	120646	155875
4363	120673	155847
4364	120702	155820
4365	120729	155792
4366	120757	155765
4367	120785	155738
4368	120813	155710
4369	120840	155682
4370	120867	155653
4371	120894	155625
4372	120922	155598
4373	120950	155570
4374	120978	155544
4375	121006	155516
4376	121034	155489
4377	121063	155463
4378	121091	155435
4379	121118	155407
4380	121145	155379
4381	121173	155351
4382	121202	155326
4383	121236	155306
4384	121264	155279
4385	121291	155251
4386	121317	155221
4387	121345	155193
4388	121372	155165
4389	121399	155136
4390	121425	155107
4391	121453	155079
4392	121480	155050
4393	121507	155023
4394	121535	154996
4395	121563	154969
4396	121591	154940
4397	121617	154912
4398	121645	154883
4399	121672	154855
4400	121699	154827
4401	121727	154799
4402	121754	154771
4403	121781	154743
4404	121808	154714
4405	121835	154686
4406	121863	154659
4407	121890	154630
4408	121918	154603
4409	121945	154574
4410	121972	154546
4411	122000	154518
4412	122027	154490
4413	122053	154461
4414	122080	154432
4415	122107	154404
4416	122135	154376
4417	122163	154349
4418	122190	154321
4419	122218	154293
4420	122245	154265
4421	122272	154236
4422	122299	154208
4423	122326	154180
4424	122354	154152
4425	122381	154124
4426	122409	154097
4427	122437	154069
4428	122464	154041
4429	122490	154012
4430	122518	153984
4431	122545	153956
4432	122573	153928
4433	122601	153901
4434	122628	153872
4435	122655	153844
4436	122682	153815
4437	122709	153787
4438	122736	153759
4439	122764	153731
4440	122791	153703
4441	122819	153676
4442	122847	153649
4443	122875	153621
4444	122903	153594
4445	122930	153565
4446	122958	153538
4447	122985	153510
4448	123013	153483
4449	123041	153456
4450	123069	153428
4451	123096	153401
4452	123124	153372
4453	123152	153345
4454	123180	153318
4455	123207	153290
4456	123234	153262
4457	123262	153235
4458	123290	153207
4459	123318	153180
4460	123345	153151
4461	123374	153126
4462	123402	153099
4463	123429	153070
4464	123456	153042
4465	123483	153013
4466	123511	152985
4467	123538	152958
4468	123566	152930
4469	123593	152901
4470	123621	152874
4471	123648	152846
4472	123676	152819
4473	123704	152791
4474	123731	152763
4475	123759	152736
4476	123787	152709
4477	123816	152682
4478	123843	152654
4479	123872	152628
4480	123900	152601
4481	123927	152573
4482	123954	152544
4483	123981	152516
4484	124008	152487
4485	124036	152459
4486	124064	152433
4487	124091	152405
4488	124119	152377
4489	124147	152350
4490	124175	152323
4491	124203	152296
4492	124231	152268
4493	124258	152240
4494	124286	152212
4495	124314	152185
4496	124341	152156
4497	124368	152129
4498	124396	152101
4499	124423	152072
4500	124450	152044
4501	124476	152015
4502	124504	151987
4503	124531	151959
4504	124559	151932
4505	124586	151903
4506	124613	151875
4507	124639	151846
4508	124668	151819
4509	124695	151791
4510	124722	151763
4511	124750	151735
4512	124778	151707
4513	124804	151679
4514	124831	151650
4515	124859	151622
4516	124887	151595
4517	124915	151568
4518	124942	151540
4519	124972	151515
4520	124999	151487
4521	125027	151459
4522	125053	151430
4523	125081	151402
4524	125108	151374
4525	125136	151347
4526	125164	151319
4527	125191	151291
4528	125219	151263
4529	125247	151236
4530	125274	151208
4531	125303	151182
4532	125330	151154
4533	125359	151127
4534	125386	151099
4535	125413	151071
4536	125440	151042
4537	125467	151014
4538	125495	150987
4539	125523	150960
4540	125551	150932
4541	125578	150904
4542	125606	150876
4543	125633	150848
4544	125661	150821
4545	125689	150794
4546	125717	150766
4547	125745	150739
4548	125772	150711
4549	125800	150684
4550	125828	150657
4551	125856	150630
4552	125884	150602
4553	125913	150575
4554	125940	150547
4555	125967	150519
4556	125995	150492
4557	126024	150465
4558	126052	150439
4559	126080	150411
4560	126107	150383
4561	126134	150354
4562	126161	150326
4563	126188	150298
4564	126217	150271
4565	126245	150244
4566	126272	150215
4567	126299	150187
4568	126327	150160
4569	126354	150132
4570	126382	150105
4571	126410	150078
4572	126437	150049
4573	126465	150022
4574	126493	149994
4575	126520	149967
4576	126547	149938
4577	126576	149911
4578	126603	149883
4579	126631	149857
4580	126659	149829
4581	126688	149803
4582	126718	149778
4583	126745	149750
4584	126774	149723
4585	126801	149695
4586	126828	149667
4587	126856	149639
4588	126883	149611
4589	126910	149583
4590	126938	149555
4591	126966	149528
4592	126994	149500
4593	127022	149473
4594	127049	149445
4595	127077	149418
4596	127104	149390
4597	127132	149362
4598	127160	149335
4599	127186	149306
4600	127213	149277
4601	127241	149250
4602	127269	149222
4603	127295	149193
4604	127322	149165
4605	127350	149137
4606	127378	149110
4607	127406	149083
4608	127434	149056
4609	127462	149028
4610	127489	149000
4611	127517	148972
4612	127544	148944
4613	127572	148917
4614	127600	148890
4615	127627	148862
4616	127655	148834
4617	127683	148807
4618	127710	148779
4619	127738	148751
4620	127766	148724
4621	127793	148696
4622	127822	148669
4623	127849	148641
4624	127876	148613
4625	127903	148584
4626	127929	148555
4627	127957	148527
4628	127985	148500
4629	128013	148473
4630	128041	148446
4631	128069	148418
4632	128097	148391
4633	128124	148363
4634	128152	148335
4635	128179	148307
4636	128207	148281
4637	128235	148253
4638	128262	148225
4639	128290	148197
4640	128317	148168
4641	128344	148141
4642	128371	148112
4643	128399	148085
4644	128427	148058
4645	128455	148030
4646	128482	148001
4647	128509	147974
4648	128537	147946
4649	128565	147919
4650	128593	147892
4651	128621	147865
4652	128648	147836
4653	128676	147809
4654	128703	147780
4655	128730	147751
4656	128757	147724
4657	128784	147696
4658	128812	147668
4659	128839	147640
4660	128866	147611
4661	128893	147583
4662	128920	147554
4663	128947	147527
4664	128975	147499
4665	129003	147472
4666	129031	147445
4667	129058	147415
4668	129085	147387
4669	129113	147360
4670	129141	147333
4671	129168	147305
4672	129196	147277
4673	129223	147249
4674	129251	147221
4675	129279	147195
4676	129307	147168
4677	129334	147139
4678	129361	147111
4679	129388	147083
4680	129415	147054
4681	129444	147028
4682	129473	147002
4683	129501	146974
4684	129528	146946
4685	129556	146919
4686	129583	146891
4687	129611	146863
4688	129639	146836
4689	129667	146808
4690	129694	146780
4691	129721	146751
4692	129749	146724
4693	129777	146697
4694	129805	146670
4695	129833	146643
4696	129860	146614
4697	129888	146587
4698	129915	146559
4699	129943	146531
4700	129970	146503
4701	129997	146475
4702	130024	146446
4703	130052	146419
4704	130079	146391
4705	130106	146363
4706	130133	146334
4707	130160	146306
4708	130188	146278
4709	130216	146251
4710	130244	146223
4711	130274	146199
4712	130302	146172
4713	130330	146144
4714	130357	146116
4715	130384	146088
4716	130411	146060
4717	130439	146032
4718	130466	146004
4719	130493	145976
4720	130521	145948
4721	130548	145920
4722	130575	145891
4723	130602	145863
4724	130630	145835
4725	130657	145807
4726	130685	145780
4727	130712	145751
4728	130740	145724
4729	130767	145696
4730	130794	145668
4731	130822	145640
4732	130850	145613
4733	130877	145585
4734	130905	145558
4735	130932	145529
4736	130959	145500
4737	130986	145473
4738	131014	145446
4739	131041	145417
4740	131069	145389
4741	131096	145362
4742	131124	145334
4743	131155	145310
4744	131187	145287
4745	131215	145260
4746	131243	145232
4747	131271	145205
4748	131298	145177
4749	131326	145149
4750	131354	145123
4751	131382	145095
4752	131408	145066
4753	131435	145038
4754	131462	145009
4755	131489	144981
4756	131515	144952
4757	131543	144924
4758	131571	144897
4759	131599	144869
4760	131625	144841
4761	131653	144813
4762	131681	144785
4763	131709	144759
4764	131738	144732
4765	131765	144704
4766	131793	144676
4767	131820	144648
4768	131848	144621
4769	131876	144594
